id	hotCode	name	category	defaultDose	unit	route	isInjectable	majorCategory	subCategory
cmtgz3iao0aaphgynjgeb59co	125078701	スピリーバ1.25μgレスピマット60吸入		1キット		外用	FALSE		
cmtgz3iao0aaqhgynn6efe7j8	125079401	ビムパット錠50mg		1錠		内服	FALSE		
cmtgz3iao0aarhgynlqt5yzqw	125080001	ビムパット錠100mg		1錠		内服	FALSE		
cmtgz3iao0aashgynseokdu40	125081701	トルツ皮下注80mgオートインジェクター		1キット		注射・点滴	TRUE		
cmtgz3iao0aathgyn9o46rymr	125082401	トルツ皮下注80mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0aauhgyngs9x5bj4	125083101	ピコプレップ配合内用剤		1包		内服	FALSE		
cmtgz3iao0aavhgynv4n8qzvf	125084801	プラルエント皮下注75mgペン		1キット		注射・点滴	TRUE		
cmtgz3iao0aawhgynyq93hgmh	125085501	プラルエント皮下注150mgペン		1キット		注射・点滴	TRUE		
cmtgz3iao0aaxhgyn434hj2lm	125086201	プラルエント皮下注75mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0aayhgynvst3tsra	125087901	プラルエント皮下注150mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0aazhgyn3qzf9qpg	125094701	デュオドーパ配合経腸用液		1カセット		内服	FALSE		
cmtgz3iao0ab0hgynoy1ymofd	125095401	カイプロリス点滴静注用10mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0ab1hgyn8cenm6rd	125096101	カイプロリス点滴静注用40mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0ab2hgynzlwbsrqd	125097801	ヒュミラ皮下注40mgシリンジ0.4mL		1筒		注射・点滴	TRUE		
cmtgz3iao0ab3hgynehrz9il4	125098501	ヒュミラ皮下注80mgシリンジ0.8mL		1筒		注射・点滴	TRUE		
cmtgz3iao0ab4hgynq00uexf5	125099201	ミケルナ配合点眼液		1mL		外用	FALSE		
cmtgz3iao0ab5hgynmiwnfg2p	125100501	ヘマンジオルシロップ小児用0.375%		1mL		内服	FALSE		
cmtgz3iao0ab6hgynxmcn8v0o	125101201	エピデュオゲル		1g		外用	FALSE		
cmtgz3iao0ab7hgyny0xp3wp5	125102901	ルミセフ皮下注210mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0ab8hgynlokoxyu9	125103601	プリズバインド静注液2.5g		1瓶		注射・点滴	TRUE		
cmtgz3iao0ab9hgyny3sgz3hv	125109801	ボセンタン錠62.5mg		1錠		内服	FALSE		
cmtgz3iao0abahgynj0e7xg3v	125112801	プラミペキソール塩酸塩LA錠0.375mgMI		1錠		内服	FALSE		
cmtgz3iao0abbhgynizhrrvhz	125113501	プラミペキソール塩酸塩LA錠1.5mgMI		1錠		内服	FALSE		
cmtgz3iao0abchgynoti2xq8s	125118001	モンテルカストOD錠5mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0abdhgynf3jpp1z9	125119701	モンテルカストOD錠10mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0abehgynq0mfoj5v	125127201	ヘパリン類似物質外用泡状スプレー0.3%		1g		外用	FALSE	抗凝固薬	ヘパリン
cmtgz3iao0abfhgynq5n98pk1	125129601	ボセンタン成人用DS6.25%		1g		内服	FALSE		
cmtgz3iao0abghgynt0ysaa9r	125130201	ホリナート錠25mg		1錠		内服	FALSE		
cmtgz3iao0abhhgynt8u46mrc	125131901	ピノルビン注射用30mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0abihgyncqfpahfq	125132601	エルカルチンFF静注1000mgシリンジ		1筒		注射・点滴	TRUE		
cmtgz3iao0abjhgynlbwtkil6	125133301	セルトラリンOD錠100mg		1錠		内服	FALSE		
cmtgz3iao0abkhgynczz2k0vo	125146301	エビリファイ錠1mg		1錠		内服	FALSE		
cmtgz3iao0ablhgynhhgr3ync	125147001	エムプリシティ点滴静注用300mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0abmhgyndrkz4z31	125148701	エムプリシティ点滴静注用400mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0abnhgynrcb5m0fq	125149401	デザレックス錠5mg		1錠		内服	FALSE		
cmtgz3iao0abohgynmlr3lj7k	125152401	ミチグリニドCa・OD錠5mg		1錠		内服	FALSE		
cmtgz3iao0abphgynleo2icrl	125153101	ミチグリニドCa・OD錠10mg		1錠		内服	FALSE		
cmtgz3iao0abqhgynz4p10um3	125156201	オビドレル皮下注シリンジ250μg		1筒		注射・点滴	TRUE		
cmtgz3iao0abrhgyne4a7fvaq	125157901	キイトルーダ点滴静注20mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0abshgyng1kk09ny	125158601	キイトルーダ点滴静注100mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0abthgynwl1l5lcr	125159301	エレルサ錠50mg		1錠		内服	FALSE		
cmtgz3iao0abuhgynffxiehe8	125160901	グラジナ錠50mg		1錠		内服	FALSE		
cmtgz3iao0abvhgyn3u03v0vf	125161601	ウプトラビ錠0.2mg		1錠		内服	FALSE		
cmtgz3iao0abwhgynoj0ppmi7	125162301	ウプトラビ錠0.4mg		1錠		内服	FALSE		
cmtgz3iao0abxhgyn57rh58qb	125164701	キックリン顆粒86.2%		1g		内服	FALSE		
cmtgz3iao0abyhgyns5fjkrk6	125165402	ミカトリオ配合錠		1錠		内服	FALSE		
cmtgz3iao0abzhgynadnqdo21	125166102	ビラノア錠20mg		1錠		内服	FALSE		
cmtgz3iao0ac0hgynf7noy8fy	125167801	ジャクスタピッドカプセル5mg		1カプセル		内服	FALSE		
cmtgz3iao0ac1hgyna93glp59	125168501	ジャクスタピッドカプセル10mg		1カプセル		内服	FALSE		
cmtgz3iao0ac2hgynv1dtsxri	125169201	ジャクスタピッドカプセル20mg		1カプセル		内服	FALSE		
cmtgz3iao0ac3hgynwie8rcob	125170801	リアルダ錠1200mg		1錠		内服	FALSE		
cmtgz3iao0ac4hgyndk66bzkb	125171501	イニシンク配合錠		1錠		内服	FALSE		
cmtgz3iao0ac5hgynwid4o49k	125174601	ベルソムラ錠10mg		1錠		内服	FALSE		
cmtgz3iao0ac6hgyn1u04ulz3	125177701	リフキシマ錠200mg		1錠		内服	FALSE		
cmtgz3iao0ac7hgyn8pxuexml	125185201	トレアキシン点滴静注用25mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0ac8hgyny9dj1h0q	125186901	リクラスト点滴静注液5mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0ac9hgyndo124y3y	125187601	ブレディニンOD錠25		1錠		内服	FALSE		
cmtgz3iao0acahgynvvmip9o4	125188301	ブレディニンOD錠50		1錠		内服	FALSE		
cmtgz3iao0acbhgyna35y8ocs	125189001	コセンティクス皮下注150mgペン		1キット		注射・点滴	TRUE		
cmtgz3iao0acchgynchas1m2y	125213201	ポビドンヨードフィールド外用液10%		10mL		外用	FALSE	消毒薬	ヨウ素系
cmtgz3iao0acdhgynfeaxj3ff	125217001	オキシコドン徐放錠5mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0acehgynaorbllsq	125218701	オキシコドン徐放錠10mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0acfhgynluoo8y9h	125219401	オキシコドン徐放錠20mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0acghgynsjjkuulp	125220001	オキシコドン徐放錠40mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0achhgyngg1wsyms	125225501	デシコビ配合錠HT		1錠		内服	FALSE		
cmtgz3iao0acihgyn6tpedthx	125226201	デシコビ配合錠LT		1錠		内服	FALSE		
cmtgz3iao0acjhgynpexupums	125229301	オクトレオチド酢酸塩皮下注50μg		1管		注射・点滴	TRUE		
cmtgz3iao0ackhgynq2xzzsv8	125230901	オクトレオチド酢酸塩皮下注100μg		1管		注射・点滴	TRUE		
cmtgz3iao0aclhgyndee1fef6	125235401	献血ポリグロビンN10%静注2.5g/25mL		1瓶		注射・点滴	TRUE		
cmtgz3iao0acmhgynkvflul8c	125236101	シグニフォーLAR筋注用キット20mg		1キット(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acnhgyno5m2zf7r	125237801	シグニフォーLAR筋注用キット40mg		1キット(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acohgyn1inizoxg	125238501	シグニフォーLAR筋注用キット60mg		1キット(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acphgynutphvk8x	125255201	アセリオ静注液1000mgバッグ		1袋		注射・点滴	TRUE		
cmtgz3iao0acqhgynfdzda8qk	125259001	カーバグル分散錠200mg		1錠		内服	FALSE		
cmtgz3iao0acrhgyna1qlpnmh	125260601	ゼンタコートカプセル3mg		1カプセル		内服	FALSE		
cmtgz3iao0acshgyneml6mgs2	125261301	イデルビオン静注用250		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acthgync4pllfqh	125262001	イデルビオン静注用500		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acuhgynz903uijr	125263701	イデルビオン静注用1000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acvhgynscjc0qvf	125264401	イデルビオン静注用2000		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0acwhgync51zf8kx	125289701	ピタバスタチンカルシウムOD錠1mg		1錠		内服	FALSE		
cmtgz3iao0acxhgyn6ist532y	125290301	ピタバスタチンカルシウムOD錠2mg		1錠		内服	FALSE		
cmtgz3iao0acyhgynkhxd2b1e	125295801	モーラスパップXR240mg		1枚		外用	FALSE		
cmtgz3iao0aczhgynaz0rj8qg	125297201	トピラマート錠25mg		1錠		内服	FALSE		
cmtgz3iao0ad0hgynivpzjqbc	125298901	トピラマート錠50mg		1錠		内服	FALSE		
cmtgz3iao0ad1hgyn2wpn6hwv	125299601	トピラマート錠100mg		1錠		内服	FALSE		
cmtgz3iao0ad2hgyn9cbxpqbe	125306101	Dドライ透析剤2.75S		1組		注射・点滴	TRUE		
cmtgz3iao0ad3hgyn59y7dfnp	125313901	グロウジェクト皮下注6mg		1筒		注射・点滴	TRUE		
cmtgz3iao0ad4hgyne0vdf52z	125314601	グロウジェクト皮下注12mg		1筒		注射・点滴	TRUE		
cmtgz3iao0ad5hgynvvamqm9f	125323801	プレジコビックス配合錠		1錠		内服	FALSE		
cmtgz3iao0ad6hgyngkxojg38	125324501	テクフィデラカプセル120mg		1カプセル		内服	FALSE		
cmtgz3iao0ad7hgyn7s0gb56g	125325201	テクフィデラカプセル240mg		1カプセル		内服	FALSE		
cmtgz3iao0ad8hgync5aq58cu	125326901	ジメンシー配合錠		1錠		内服	FALSE		
cmtgz3iao0ad9hgynmnk53kcn	125327601	ベムリディ錠25mg		1錠		内服	FALSE		
cmtgz3iao0adahgynztzz821i	125328301	リンゼス錠0.25mg		1錠		内服	FALSE		
cmtgz3iao0adbhgynz9imce82	125329001	リアメット配合錠		1錠		内服	FALSE		
cmtgz3iao0adchgyn2rvbj0t5	125332001	パーサビブ静注透析用2.5mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0addhgynbwzd3dpp	125333701	パーサビブ静注透析用5mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0adehgynxe9wltcf	125334401	パーサビブ静注透析用10mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0adfhgyn6x6v5df7	125335101	モゾビル皮下注24mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0adghgyndbtatmal	125336801	エンテカビル錠0.5mg		1錠		内服	FALSE		
cmtgz3iao0adhhgynwam3gmv3	125338201	オテズラ錠10mg		1錠		内服	FALSE		
cmtgz3iao0adihgyn4c3c34iy	125339901	オテズラ錠20mg		1錠		内服	FALSE		
cmtgz3iao0adjhgynajohfq97	125340501	オテズラ錠30mg		1錠		内服	FALSE		
cmtgz3iao0adkhgyneygvf3cw	125341201	ヤーズフレックス配合錠		1錠		内服	FALSE		
cmtgz3iao0adlhgyne9ihao23	125342901	オテズラ錠スターターパック		19錠		内服	FALSE		
cmtgz3iao0admhgynzquw09fk	125343601	ジエノゲスト錠1mg		1錠		内服	FALSE		
cmtgz3iao0adnhgynyp8da9mp	125344301	献血ヴェノグロブリンIH10%静注0.5g/5mL		1瓶		注射・点滴	TRUE	血液製剤	免疫グロブリン製剤
cmtgz3iao0adohgyn6eie6xit	125345001	献血ヴェノグロブリンIH10%静注2.5g/25mL		1瓶		注射・点滴	TRUE	血液製剤	免疫グロブリン製剤
cmtgz3iao0adphgynprh5ipte	125346701	献血ヴェノグロブリンIH10%静注5g/50mL		1瓶		注射・点滴	TRUE	血液製剤	免疫グロブリン製剤
cmtgz3iao0adqhgyn46il5bdm	125347401	献血ヴェノグロブリンIH10%静注10g/100mL		1瓶		注射・点滴	TRUE	血液製剤	免疫グロブリン製剤
cmtgz3iao0adrhgynddvucm4r	125348101	献血ヴェノグロブリンIH10%静注20g/200mL		1瓶		注射・点滴	TRUE	血液製剤	免疫グロブリン製剤
cmtgz3iao0adshgyn7j3rruiz	125351101	テラムロ配合錠AP		1錠		内服	FALSE		
cmtgz3iao0adthgynq04u1vfd	125352801	テラムロ配合錠BP		1錠		内服	FALSE		
cmtgz3iao0aduhgynd4mvh2wv	125353501	テルチア配合錠AP		1錠		内服	FALSE		
cmtgz3iao0advhgyn4swdoccm	125354201	テルチア配合錠BP		1錠		内服	FALSE		
cmtgz3iao0adwhgynjrtdciif	125355901	テルミサルタン錠20mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0adxhgyngs12rmpk	125356601	テルミサルタン錠40mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0adyhgynlwe6vvwo	125357301	テルミサルタン錠80mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0adzhgyn0xpx0xa0	125359701	モンテルカストチュアブル錠5mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0ae0hgynhopk7d8e	125360301	モンテルカスト細粒4mg		1包		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0ae1hgyn4hq8lg82	125366501	アリピプラゾールOD錠3mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0ae2hgyn7a9lp9sw	125367201	アリピプラゾールOD錠6mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0ae3hgynbjd32gjb	125368901	アリピプラゾールOD錠12mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0ae4hgynhkh7vqyk	125369601	アリピプラゾールOD錠24mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0ae5hgyncoeggmtc	125373301	ロスバスタチン錠2.5mg		1錠		内服	FALSE	脂質異常症治療薬	スタチン系(HMG-CoA還元酵素阻害薬)
cmtgz3iao0ae6hgynvc8cp8op	125374001	ロスバスタチン錠5mg		1錠		内服	FALSE	脂質異常症治療薬	スタチン系(HMG-CoA還元酵素阻害薬)
cmtgz3iao0ae7hgyn997e0c3y	125375701	エスワンタイホウ配合OD錠T20		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0ae8hgynk41mh1fv	125376401	エスワンタイホウ配合OD錠T25		1錠(テガフール相当量)		内服	FALSE		
cmtgz3iao0ae9hgynq1vt8sr5	125377101	サムスカ顆粒1%		1g		内服	FALSE	利尿薬	バソプレシンV2受容体拮抗薬
cmtgz3iao0aeahgyn3jwsd6aw	125379501	ロクロニウム臭化物静注液25mg/2.5mL		1瓶		注射・点滴	TRUE		
cmtgz3iao0aebhgyn6svlt73z	125380101	ロクロニウム臭化物静注液50mg/5.0mL		1瓶		注射・点滴	TRUE		
cmtgz3iao0aechgynnj7rfr7j	125382501	リリカOD錠25mg		1錠		内服	FALSE		
cmtgz3iao0aedhgynwyl368uv	125383201	リリカOD錠75mg		1錠		内服	FALSE		
cmtgz3iao0aeehgynqjxtsaqe	125384901	リリカOD錠150mg		1錠		内服	FALSE		
cmtgz3iao0aefhgynu7rg1lr3	125385601	アレンドロン酸点滴静注バッグ900μg		1袋		注射・点滴	TRUE		
cmtgz3iao0aeghgyn04auhvcc	125386301	アリピプラゾール細粒1%		1g		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aehhgynf07eue4w	125387001	アリピプラゾール錠3mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aeihgynjrt194xx	125388701	アリピプラゾール錠6mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aejhgyn6wsw5zbe	125389401	アリピプラゾール錠12mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aekhgynluvan80k	125394801	アリピプラゾール内用液3mg分包		1包		内服	FALSE		
cmtgz3iao0aelhgync9eu6iyf	125395501	アリピプラゾール内用液6mg分包		1包		内服	FALSE		
cmtgz3iao0aemhgynixhu4d9r	125396201	アリピプラゾール内用液12mg分包		1包		内服	FALSE		
cmtgz3iao0aenhgynw0fzezg2	125400601	オルメテックOD錠5mg		1錠		内服	FALSE		
cmtgz3iao0aeohgyn41dbx5hh	125401301	オキシコドン錠2.5mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aephgynfvio3nuc	125402001	オキシコドン錠5mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aeqhgyntowcirmr	125403701	オキシコドン錠10mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aerhgynjj7d3h07	125404401	オキシコドン錠20mg		1錠		内服	FALSE	オピオイド鎮痛薬	
cmtgz3iao0aeshgynzbst7n56	125413601	リザトリプタンOD錠10mg		1錠		内服	FALSE		
cmtgz3iao0aethgynqyfna8pb	125415001	レミッチOD錠2.5μg		1錠		内服	FALSE		
cmtgz3iao0aeuhgynwuzodx1c	125422801	アリピプラゾール錠24mg		1錠		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aevhgyn0mrhbp6d	125423501	アリピプラゾール散1%		1g		内服	FALSE	消化性潰瘍治療薬	プロトンポンプ阻害薬(PPI)
cmtgz3iao0aewhgyn1r51rrb0	125440201	テルミサルタンOD錠20mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0aexhgynxv3v63xl	125441901	テルミサルタンOD錠40mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0aeyhgyn9ylywkcw	125443301	ミグリトール錠25mg		1錠		内服	FALSE		
cmtgz3iao0aezhgyne8ic16ki	125444001	ミグリトール錠50mg		1錠		内服	FALSE		
cmtgz3iao0af0hgync7grxfth	125445701	ミグリトール錠75mg		1錠		内服	FALSE		
cmtgz3iao0af1hgyno5rv01nw	125452501	ジエノゲストOD錠1mg		1錠		内服	FALSE		
cmtgz3iao0af2hgynfm40b5un	125453201	ジャカビ錠10mg		1錠		内服	FALSE		
cmtgz3iao0af3hgynt1nbt0yw	125466201	スインプロイク錠0.2mg		1錠		内服	FALSE		
cmtgz3iao0af4hgyn3am8oz0d	125467901	インチュニブ錠1mg		1錠		内服	FALSE		
cmtgz3iao0af5hgync10uzxyk	125468601	インチュニブ錠3mg		1錠		内服	FALSE		
cmtgz3iao0af6hgynduvu64q9	125469301	コムクロシャンプー0.05%		1g		外用	FALSE		
cmtgz3iao0af7hgynja2zqb2i	125470901	オプチレイ350注シリンジ135mL		1筒		注射・点滴	TRUE		
cmtgz3iao0af8hgyn71eq96lv	125476101	ラタチモ配合点眼液		1mL		外用	FALSE		
cmtgz3iao0af9hgynqsrmhaz3	125483901	アリピプラゾール内用液分包3mg		1包		内服	FALSE		
cmtgz3iao0afahgynuqt4ru1q	125484601	アリピプラゾール内用液分包6mg		1包		内服	FALSE		
cmtgz3iao0afbhgyn9rini4zh	125485301	アリピプラゾール内用液分包12mg		1包		内服	FALSE		
cmtgz3iao0afchgyngx4izc9o	125490701	ニンラーロカプセル2.3mg		1カプセル		内服	FALSE		
cmtgz3iao0afdhgynncziv6j6	125491401	ニンラーロカプセル3mg		1カプセル		内服	FALSE		
cmtgz3iao0afehgynvsuxhyvk	125492101	ニンラーロカプセル4mg		1カプセル		内服	FALSE		
cmtgz3iao0affhgynh80vtaw5	125498301	ナルサス錠2mg		1錠		内服	FALSE		
cmtgz3iao0afghgynv47nea4u	125499001	ナルサス錠6mg		1錠		内服	FALSE		
cmtgz3iao0afhhgyniut1zx2h	125500301	ナルサス錠12mg		1錠		内服	FALSE		
cmtgz3iao0afihgynscp3hapz	125501001	ナルサス錠24mg		1錠		内服	FALSE		
cmtgz3iao0afjhgyntnaue1z4	125502701	ナルラピド錠1mg		1錠		内服	FALSE		
cmtgz3iao0afkhgynahm8sot1	125503401	ナルラピド錠2mg		1錠		内服	FALSE		
cmtgz3iao0aflhgynvs2zzznv	125505801	ナルラピド錠4mg		1錠		内服	FALSE		
cmtgz3iao0afmhgynf97qnhbi	125518801	ザルトラップ点滴静注100mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0afnhgyne5un5kk0	125519501	ザルトラップ点滴静注200mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0afohgyn3umac91v	125520101	ホスレノールOD錠250mg		1錠		内服	FALSE		
cmtgz3iao0afphgyno3xm0y5i	125521801	ホスレノールOD錠500mg		1錠		内服	FALSE		
cmtgz3iao0afqhgynsin5k2gm	125522501	アニュイティ100μgエリプタ30吸入用		1キット		外用	FALSE		
cmtgz3iao0afrhgyngqst6e72	125523201	アニュイティ200μgエリプタ30吸入用		1キット		外用	FALSE		
cmtgz3iao0afshgynewoqq2ti	125547801	ステラーラ点滴静注130mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0afthgynaxlg9g7u	125570601	ムンデシンカプセル100mg		1カプセル		内服	FALSE		
cmtgz3iao0afuhgynjvo4pczu	125594201	セフジトレン ピボキシル錠100mg		1錠		内服	FALSE	抗菌薬	セフェム系(第3世代)
cmtgz3iao0afvhgynm5m8kc71	125601701	エンテカビルOD錠0.5mg		1錠		内服	FALSE		
cmtgz3iao0afwhgyn64odo09c	125602401	ミグリトールOD錠25mg		1錠		内服	FALSE		
cmtgz3iao0afxhgynd4ehnt06	125603101	ミグリトールOD錠50mg		1錠		内服	FALSE		
cmtgz3iao0afyhgynsgdel8l3	125604801	ミグリトールOD錠75mg		1錠		内服	FALSE		
cmtgz3iao0afzhgynpvp2u6su	125615401	リネゾリド注射液600mg		1袋		注射・点滴	TRUE	抗菌薬	オキサゾリジノン系
cmtgz3iao0ag0hgyna3hs615z	125646801	モンテルカストナトリウム錠5mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0ag1hgynczjz6sbe	125647501	モンテルカストナトリウム錠10mg		1錠		内服	FALSE	気管支拡張薬	ロイコトリエン受容体拮抗薬
cmtgz3iao0ag2hgyn76s96bgb	125648201	グーフィス錠5mg		1錠		内服	FALSE		
cmtgz3iao0ag3hgynequeb6kr	125649901	レクタブル2mg注腸フォーム14回		1瓶		外用	FALSE		
cmtgz3iao0ag4hgyn4b8kpjy9	125672701	スピンラザ髄注12mg		1瓶		注射・点滴	TRUE		
cmtgz3iao0ag5hgynxcbtzg1s	125686401	ピタバスタチンカルシウムOD錠4mg		1錠		内服	FALSE		
cmtgz3iao0ag6hgynd5giwj84	125711301	オルメサルタンOD錠5mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0ag7hgynky535gm2	125712001	オルメサルタンOD錠10mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0ag8hgyny858b3n0	125713701	オルメサルタンOD錠20mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0ag9hgynztnmbpj8	125714401	オルメサルタンOD錠40mg		1錠		内服	FALSE	降圧薬	ARB
cmtgz3iao0agahgynvv66uk45	125727401	アラグリオ顆粒剤分包1.5g		1包		内服	FALSE		
cmtgz3iao0agbhgynye5qh6xo	125730401	イストダックス点滴静注用10mg		1瓶(溶解液付)		注射・点滴	TRUE		
cmtgz3iao0agchgynjw15iluf	125731101	パルモディア錠0.1mg		1錠		内服	FALSE		
